asin,date,id,name,rating,review,title,verified_purchase,total_review,extracted_raw_sentiment
B09R95CGSW,4-Nov-22,RVGTKFL1PI1GA,Devin H,5,Oled is definitely the way to go. No buyers remorse here. Looks fantastic with my ps5 after I plugged it into the right port lol =),Happy with the money I spent,TRUE,Title: Happy with the money I spent Review: Oled is definitely the way to go. No buyers remorse here. Looks fantastic with my ps5 after I plugged it into the right port lol =),"{
    ""aspects"": {
        ""screen quality"": {
            ""sentiment"": ""positive"",
            ""justification"": ""Oled is definitely the way to go. Looks fantastic with my ps5""
        },
        ""ease of use"": {
            ""sentiment"": ""positive"",
            ""justification"": ""No buyers remorse here. After I plugged it into the right port lol =)""
        }
    }
}"
B09R95CGSW,15-Nov-22,R1CRHLLEMVAU4N,user,3,"The picture is excellent if you don't have very many windows in your home, but don't expect the tv to be great in average lighting, also avoiding if you plan on using any onboard android I would avoid this tv because the performance is sub-par, and wifi drops off consistently.",Not a very,TRUE,"Title: Not a very Review: The picture is excellent if you don't have very many windows in your home, but don't expect the tv to be great in average lighting, also avoiding if you plan on using any onboard android I would avoid this tv because the performance is sub-par, and wifi drops off consistently.","{
  ""aspects"": {
    ""picture"": {
      ""sentiment"": ""positive"",
      ""justification"": ""excellent if you don't have very many windows in your home""
    },
    ""average lighting"": {
      ""sentiment"": ""negative"",
      ""justification"": ""tv won't be great""
    },
    ""onboard android"": {
      ""sentiment"": ""negative"",
      ""justification"": ""performance sub-par, would avoid""
    },
    ""wifi"": {
      ""sentiment"": ""negative"",
      ""justification"": ""drops off consistently""
    }
  }
}"
B09R95CGSW,4-Sep-22,RG88JX3B37NLQ,Sigourney Gunther,2,"EDIT: It's been two months and the tv has begun freezing. I have to unplug it to hard restart. Very disappointed - total waste of a lot of money. Don't do it.I aspired to get this particular television for years. Literally years. It's widely known to be the best television available in a normal marketplace, but it's so expensive. I finally treated myself, and here I am a few months later unsure if it was worth it. I've never seen a better picture. It's true that the blacks are true blacks (no more gray splotches), and when I'm watching 4K videos it's wild how realistic it seems - almost like you're there. The sound is good too compared to my other television. This one has bass and richness.That being said, I find most of the features to be unnecessary and maybe even confusing. The setup took half an hour, and I don't even remember all the functions it said it had. Sometimes it doesn't connect to the wifi immediately. It takes a few steps to do simple things like change the brightness. It's not super thin. And it's soooo expensive. I love the television, but I'm not sure I would recommend a friend pay full price for it.",Two months later and it freezes. Have to unplug it to hard restart.,TRUE,"Title: Two months later and it freezes. Have to unplug it to hard restart. Review: EDIT: It's been two months and the tv has begun freezing. I have to unplug it to hard restart. Very disappointed - total waste of a lot of money. Don't do it.I aspired to get this particular television for years. Literally years. It's widely known to be the best television available in a normal marketplace, but it's so expensive. I finally treated myself, and here I am a few months later unsure if it was worth it. I've never seen a better picture. It's true that the blacks are true blacks (no more gray splotches), and when I'm watching 4K videos it's wild how realistic it seems - almost like you're there. The sound is good too compared to my other television. This one has bass and richness.That being said, I find most of the features to be unnecessary and maybe even confusing. The setup took half an hour, and I don't even remember all the functions it said it had. Sometimes it doesn't connect to the wifi immediately. It takes a few steps to do simple things like change the brightness. It's not super thin. And it's soooo expensive. I love the television, but I'm not sure I would recommend a friend pay full price for it.","{
  ""aspects"": {
    ""picture quality"": {
      ""sentiment"": ""positive"",
      ""justification"": ""I've never seen a better picture. It's true that the blacks are true blacks (no more gray splotches), and when I'm watching 4K videos it's wild how realistic it seems - almost like you're there.""
    },
    ""sound quality"": {
      ""sentiment"": ""positive"",
      ""justification"": ""The sound is good too compared to my other television. This one has bass and richness.""
    },
    ""features"": {
      ""sentiment"": ""negative"",
      ""justification"": ""I find most of the features to be unnecessary and maybe even confusing. The setup took half an hour, and I don't even remember all the functions it said it had. Sometimes it doesn't connect to the wifi immediately. It takes a few steps to do simple things like change the brightness.""
    },
    ""price"": {
      ""sentiment"": ""negative"",
      ""justification"": ""And it's soooo expensive. I love the television, but I'm not sure I would recommend a friend pay full price for it.""
    }
  }
}"
B09R95CGSW,8-Nov-22,R15NOPE1U8MRGI,Amazon Customer,3,"Sony Bravia XR A80K 65"" 4K HDR OLED Smart TV 2022 Model+Deco Gear 60W 2.0 Channel Soundbar with Built-in Dual Subwoofers and Four 2.5"" Drivers+Deco Mount 37""-100"" TV Wall Mount Bracket Bundle with 2 HDMI Cables, Spray Bottle and Wipe+Stanley SurgePro 6 NT 750 Joule 6-Outlet Surge Adapter with Night Light",Walmart offers better price and package,TRUE,"Title: Walmart offers better price and package Review: Sony Bravia XR A80K 65"" 4K HDR OLED Smart TV 2022 Model+Deco Gear 60W 2.0 Channel Soundbar with Built-in Dual Subwoofers and Four 2.5"" Drivers+Deco Mount 37""-100"" TV Wall Mount Bracket Bundle with 2 HDMI Cables, Spray Bottle and Wipe+Stanley SurgePro 6 NT 750 Joule 6-Outlet Surge Adapter with Night Light","{
  ""aspects"": {
    ""Price"": {
      ""sentiment"": ""Positive"",
      ""justification"": ""The reviewer states that Walmart offers a better price, which suggests a positive sentiment towards the price aspect of the product.""
    },
    ""Package"": {
      ""sentiment"": ""Positive"",
      ""justification"": ""The reviewer indicates that the product comes bundled with additional items such as a soundbar, a wall mount bracket, and a surge adapter, which suggests a positive sentiment towards the package aspect of the product.""
    }
  }
}"
B09R95CGSW,25-Oct-22,R2BAU6OLUPVEFP,The Kross Family,3,I have owned great Sony flat screens in the past but this model is not great. The UI is slow and the tv has frozen to the point of unplugging 4 times in less then a month. I am brand loyal but for this size I would get Samsung. Anything bigger the 65 I would stick with Sony. Usually OLED is stunning but not this model. this lacks the brightness compared to Samsung.,Freezes and picture quality is not special.,TRUE,Title: Freezes and picture quality is not special. Review: I have owned great Sony flat screens in the past but this model is not great. The UI is slow and the tv has frozen to the point of unplugging 4 times in less then a month. I am brand loyal but for this size I would get Samsung. Anything bigger the 65 I would stick with Sony. Usually OLED is stunning but not this model. this lacks the brightness compared to Samsung.,"{
   ""aspects"":{
      ""picture quality"":{
         ""sentiment"":""negative"",
         ""justification"":""Usually OLED is stunning but not this model. This lacks the brightness compared to Samsung.""
      },
      ""UI"":{
         ""sentiment"":""negative"",
         ""justification"":""The UI is slow.""
      },
      ""reliability"":{
         ""sentiment"":""negative"",
         ""justification"":""The TV has frozen to the point of unplugging 4 times in less than a month.""
      },
      ""brand"":{
         ""sentiment"":""neutral"",
         ""justification"":""I am brand loyal but for this size I would get Samsung. Anything bigger than 65 I would stick with Sony.""
      }
   }
}"
B09R95CGSW,22-Nov-22,R2R0988F2FB5MH,Tangy 89,5,Bought it during a sale. Definitely worth the price.,Bought it during a sale. Definitely worth the price.,TRUE,Title: Bought it during a sale. Definitely worth the price. Review: Bought it during a sale. Definitely worth the price.,"{
  ""aspects"": {
    ""price"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Definitely worth the price.""
    }
  }
}"
B09R95CGSW,5-Nov-22,R1XC8PZ7R5NX8,LuLu5,5,"I like the large screen, the vibrant colors & quality of the picture.",Great TV with vibrant colors!,TRUE,"Title: Great TV with vibrant colors! Review: I like the large screen, the vibrant colors & quality of the picture.","{
  ""aspects"": {
    ""screen"": {
      ""sentiment"": ""positive"",
      ""justification"": ""I like the large screen""
    },
    ""colors"": {
      ""sentiment"": ""positive"",
      ""justification"": ""the vibrant colors & quality of the picture""
    },
    ""quality"": {
      ""sentiment"": ""positive"",
      ""justification"": ""the vibrant colors & quality of the picture""
    }
  }
}"
B09R95CGSW,26-Jun-22,R201O6L5ZKMFIX,Aleks,5,"I was initially skeptical when I purchased the tv, but I am really impressed. The colors really pop and the blacks are excellent. I’ve also used this with my ps5 and spider-man and horizon both look and play great, it was really smooth and looked great. I’ve also bought a Panasonic 4k player and I’ve been watching some movies, so far I cannot say anything negative about the entire experience with the TV.",Better than expected,TRUE,"Title: Better than expected Review: I was initially skeptical when I purchased the tv, but I am really impressed. The colors really pop and the blacks are excellent. I’ve also used this with my ps5 and spider-man and horizon both look and play great, it was really smooth and looked great. I’ve also bought a Panasonic 4k player and I’ve been watching some movies, so far I cannot say anything negative about the entire experience with the TV.","{
  ""aspects"": {
    ""colors"": {
      ""sentiment"": ""positive"",
      ""justification"": ""The colors really pop.""
    },
    ""blacks"": {
      ""sentiment"": ""positive"",
      ""justification"": ""The blacks are excellent.""
    },
    ""ps5 compatibility"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Horizon and Spider-man both look and play great. It was really smooth and looked great.""
    },
    ""Panasonic 4k player compatibility"": {
      ""sentiment"": ""neutral"",
      ""justification"": ""So far I cannot say anything negative about the entire experience with the TV.""
    }
  }
}"
B09R95CGSW,14-Oct-22,RNHIGEF0DLDRX,Randy M.,5,The picture is amazing. Very easy setup. Movies and video games are incredible on this TV,Beautiful picture,TRUE,Title: Beautiful picture Review: The picture is amazing. Very easy setup. Movies and video games are incredible on this TV,"{
  ""aspects"": {
    ""picture"": {
      ""sentiment"": ""positive"",
      ""justification"": ""The picture is amazing.""
    },
    ""setup"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Very easy setup.""
    },
    ""movies and video games"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Movies and video games are incredible on this TV.""
    }
  }
}"
B09R95CGSW,12-Oct-22,R1TG3IXV4BKFK9,Marshall,5,If you wanna watch movies and or game in high quality this is the TV for you!,Best TV I've ever had,TRUE,Title: Best TV I've ever had Review: If you wanna watch movies and or game in high quality this is the TV for you!,"{
  ""aspects"": {
    ""picture quality"": {
      ""sentiment"": ""positive"",
      ""justification"": ""If you wanna watch movies and or game in high quality this is the TV for you!""
    },
    ""gaming performance"": {
      ""sentiment"": ""positive"",
      ""justification"": ""If you wanna watch movies and or game in high quality this is the TV for you!""
    }
  }
}"
B09R95CGSW,11-Jul-22,R2DR3PIYMKQKX3,Dice,5,"This is the first OLED I own and it amazes my wife and I. The TV literally upscale everything we watch. The experience doesn’t stop there. If you own a PS5, this is the TV for it. Games run extremely smooth and crispy, with super low input lag. You can’t go wrong with Sony when it comes to home entertainment.",Best TV I’ve ever owned,TRUE,"Title: Best TV I’ve ever owned Review: This is the first OLED I own and it amazes my wife and I. The TV literally upscale everything we watch. The experience doesn’t stop there. If you own a PS5, this is the TV for it. Games run extremely smooth and crispy, with super low input lag. You can’t go wrong with Sony when it comes to home entertainment.","{
   ""aspects"":{
      ""OLED"":{
         ""sentiment"":""positive"",
         ""justification"":""amazing picture quality, upscales everything watched""
      },
      ""PS5 compatibility"":{
         ""sentiment"":""positive"",
         ""justification"":""games run extremely smooth and crispy, super low input lag""
      },
      ""Brand"":{
         ""sentiment"":""positive"",
         ""justification"":""Sony is a reliable and trustworthy brand for home entertainment""
      }
   }
}"
B09R95CGSW,15-Oct-22,R2XZCK82GOFCKL,James,5,Great value for the money. Sony PS5 was a snap to connect.,Great television.,TRUE,Title: Great television. Review: Great value for the money. Sony PS5 was a snap to connect.,"{
   ""aspects"":{
      ""value"":{
         ""sentiment"":""positive"",
         ""justification"":""Great value for the money.""
      },
      ""connectivity"":{
         ""sentiment"":""positive"",
         ""justification"":""Sony PS5 was a snap to connect.""
      }
   }
}"
B09R95CGSW,3-Jul-22,R3ID0VJ07EF12E,Joseph P.,5,"My husband and I are both in our 60'S, we also added a Sony sound system. We installed everything ourselves, it works and we absolutely 💯 love it! Been looking at these for 2 years and finally took the plunge and don't regret it. Sony has been our brand of choice for years, worth every penny!",Hands down THE BEST OLED picture of any brand.My husband and I are both in our 60's,TRUE,"Title: Hands down THE BEST OLED picture of any brand.My husband and I are both in our 60's Review: My husband and I are both in our 60'S, we also added a Sony sound system. We installed everything ourselves, it works and we absolutely 💯 love it! Been looking at these for 2 years and finally took the plunge and don't regret it. Sony has been our brand of choice for years, worth every penny!","{
   ""aspects"":{
      ""picture"":{
         ""sentiment"":""positive"",
         ""justification"":""Hands down THE BEST OLED picture of any brand""
      },
      ""brand"":{
         ""sentiment"":""positive"",
         ""justification"":""Sony has been our brand of choice for years""
      },
      ""price"":{
         ""sentiment"":""neutral"",
         ""justification"":""no mention""
      },
      ""installation"":{
         ""sentiment"":""positive"",
         ""justification"":""We installed everything ourselves, it works and we absolutely 💯 love it!""
      }
   }
}"
B09R95CGSW,4-Aug-22,R2H5DHNHKXC5EP,yaser alshaikhli,5,"I highly recommend it to gamers ps4 pro looks totally different on OLED and the processor is really fast compared to my older Sony tv ,the sound is amazingly clear i don't have to add a sound bar at all.",Great TV an awesome upgrade for the living room,TRUE,"Title: Great TV an awesome upgrade for the living room Review: I highly recommend it to gamers ps4 pro looks totally different on OLED and the processor is really fast compared to my older Sony tv ,the sound is amazingly clear i don't have to add a sound bar at all.","{ 
 ""aspects"": {
   ""Gaming Experience"": {
     ""sentiment"": ""positive"",
     ""justification"": ""ps4 pro looks totally different on OLED and the processor is really fast compared to my older Sony tv""
   },
   ""Processor Speed"": {
     ""sentiment"": ""positive"",
     ""justification"": ""the processor is really fast compared to my older Sony tv""
   },
   ""Sound Quality"": {
     ""sentiment"": ""positive"",
     ""justification"": ""the sound is amazingly clear i don't have to add a sound bar at all""
   }
 }
}"
B09R95CGSW,29-Oct-22,R1RUL2QH1ZKN8C,alejandro becerril,5,Claridad y sonido maravilloso,Excelente tv,TRUE,Title: Excelente tv Review: Claridad y sonido maravilloso,"{
  ""aspects"": {
    ""clarity"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Claridad maravillosa""
    },
    ""sound"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Sonido maravilloso""
    }
  }
}"
B09R95CGSW,3-Sep-22,RGANL2M8055E7,Jean G.,5,Bought as a gift and she loves it!Likes the sharpness and color.Hasn’t figured out all the options yet,Great,TRUE,Title: Great Review: Bought as a gift and she loves it!Likes the sharpness and color.Hasn’t figured out all the options yet,"{
  ""aspects"": {
    ""sharpness"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Likes the sharpness""
    },
    ""color"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Likes the color""
    },
    ""options"": {
      ""sentiment"": ""neutral"",
      ""justification"": ""Hasn't figured out all the options yet""
    }
  }
}"
B09R95CGSW,14-Oct-22,R65RLGKGRCTHJ,Imaan h,5,Easily the best tv I ever owned,Love it,TRUE,Title: Love it Review: Easily the best tv I ever owned,"{
  ""aspects"": {
    ""tv"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Easily the best tv I ever owned""
    }
  }
}"
B09R95CGSW,3-Sep-22,R11SZ5T4IFM5OC,banshee,2,"The TV was delivered & left on it's side precariously leaning against my garage door. This $2000 TV was left unsecured & in the August Alabama heat & humidity. I took off from work to sign for the tv per the instructions.I signed nothing.No one even rang the bell. It was just left there.Upon unpacking I noticed a bulge in the top left portion of the black frame.Not a good sign.So I plugged it in & the picture was beautiful.I worried the TV may have internal damage since it is so thin. I immediately began the return process.I took another day off from work since it was to be picked up the next business day between 10-4 & I wasn't about to leave it outside for a bubba to take.Alas, no one came.Not cool.",Damaged.Probably melted.,TRUE,"Title: Damaged.Probably melted. Review: The TV was delivered & left on it's side precariously leaning against my garage door. This $2000 TV was left unsecured & in the August Alabama heat & humidity. I took off from work to sign for the tv per the instructions.I signed nothing.No one even rang the bell. It was just left there.Upon unpacking I noticed a bulge in the top left portion of the black frame.Not a good sign.So I plugged it in & the picture was beautiful.I worried the TV may have internal damage since it is so thin. I immediately began the return process.I took another day off from work since it was to be picked up the next business day between 10-4 & I wasn't about to leave it outside for a bubba to take.Alas, no one came.Not cool.","{
  ""aspects"": {
    ""TV delivery"": {
      ""sentiment"": ""negative"",
      ""justification"": ""TV was left unsecured and leaning precariously against garage door in August Alabama heat""
    },
    ""TV condition"": {
      ""sentiment"": ""negative"",
      ""justification"": ""TV had a bulge in the top left portion of the black frame, which may indicate internal damage""
    },
    ""Return process"": {
      ""sentiment"": ""negative"",
      ""justification"": ""Took off a day from work to return the TV but the pickup did not happen on the scheduled day""
    },
    ""Picture quality"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Picture was beautiful""
    }
  }
}"
B09R95CGSW,23-Oct-22,R1OYZVKWQLYSNB,Amazon Customer,5,It's a Sony,No Brainer,TRUE,Title: No Brainer Review: It's a Sony,"{
  ""aspects"": {
    ""Brand"": {
      ""sentiment"": ""Positive"",
      ""justification"": ""The reviewer mentions Sony, which indicates a positive sentiment towards the brand""
    }
  }
}"
B09R95CGSW,10-Jul-22,R27EAESA3K9QO6,Brian Roberts,5,"Beautiful picture. Easy setup, and flawless delivery by the Amazon professionals.Some tips:turn on “game” picture mode while gaming, reduces input lag.And push the power chord all the way in, it takes some force to seat properly.",Fabulous,TRUE,"Title: Fabulous Review: Beautiful picture. Easy setup, and flawless delivery by the Amazon professionals.Some tips:turn on “game” picture mode while gaming, reduces input lag.And push the power chord all the way in, it takes some force to seat properly.","{
  ""aspects"": {
    ""picture"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Beautiful picture.""
    },
    ""setup"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Easy setup.""
    },
    ""delivery"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Flawless delivery by the Amazon professionals.""
    },
    ""game mode"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Turn on “game” picture mode while gaming, reduces input lag.""
    },
    ""power chord"": {
      ""sentiment"": ""neutral"",
      ""justification"": ""Push the power chord all the way in, it takes some force to seat properly.""
    }
  }
}"
B09R95CGSW,12-Sep-22,RVW9CVEOC2HF0,Tim,5,Great picture and sound. A little price but well worth it.,Sony 65inch bravira olef,TRUE,Title: Sony 65inch bravira olef Review: Great picture and sound. A little price but well worth it.,"{
  ""aspects"": {
    ""picture"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Great picture""
    },
    ""sound"": {
      ""sentiment"": ""positive"",
      ""justification"": ""and sound.""
    },
    ""price"": {
      ""sentiment"": ""neutral"",
      ""justification"": ""A little price""
    }
  }
}"
B09R95CGSW,3-Oct-22,R1N1M6ML7WNHN1,Parker M.,2,"I bought this specifically because the TV has special surface plus audio which can be used as a center channel and to drive one of their sound bars or receivers. Apparently that’s a flat out lie.I had one of their consultants call me to advise what best to do and he said it didn’t work, it was just an 1/8” phone on the back and no software to do anything with it …. Fwiw. I paid a premium for the Sony brand and feel like I was significantly misled. I did a lot of research based on their claims only to find out that doesn’t matter what brand surround sound I get because the TV is going to be a part of it - per Sony",BEWARE - IT DOES NOT HAVE THE AUDIO IT SAYS IT JAS,TRUE,"Title: BEWARE - IT DOES NOT HAVE THE AUDIO IT SAYS IT JAS Review: I bought this specifically because the TV has special surface plus audio which can be used as a center channel and to drive one of their sound bars or receivers. Apparently that’s a flat out lie.I had one of their consultants call me to advise what best to do and he said it didn’t work, it was just an 1/8” phone on the back and no software to do anything with it …. Fwiw. I paid a premium for the Sony brand and feel like I was significantly misled. I did a lot of research based on their claims only to find out that doesn’t matter what brand surround sound I get because the TV is going to be a part of it - per Sony","{
  ""aspects"": {
    ""Audio"": {
      ""sentiment"": ""Negative"",
      ""justification"": ""The TV does not have the special surface plus audio as advertised, which was the main reason for the purchase. Sony consultants confirmed this and there is no software to support any audio capabilities.""
    },
    ""Sony Brand"": {
      ""sentiment"": ""Negative"",
      ""justification"": ""The reviewer paid a premium for the Sony brand and feels significantly misled by the false advertising of the TV's audio capabilities.""
    }
  }
}"
B09R95CGSW,22-Aug-22,RDFQJOUSE4YP7,Ivan Orellana,3,"this tv is a great tv with great features but it got frozen too often, you got to unplug it and restart it , which is something you don't want to be doing at all",Good TV but it got frozen too often,TRUE,"Title: Good TV but it got frozen too often Review: this tv is a great tv with great features but it got frozen too often, you got to unplug it and restart it , which is something you don't want to be doing at all","
{
  ""aspects"": {
    ""TV Features"": {
      ""sentiment"": ""positive"",
      ""justification"": ""great features""
    },
    ""TV Performance"": {
      ""sentiment"": ""negative"",
      ""justification"": ""got frozen too often""
    },
    ""TV Reliability"": {
      ""sentiment"": ""negative"",
      ""justification"": ""you got to unplug it and restart it""
    }
  }
}"
B09R95CGSW,26-Jan-23,RP3J4F4VF19XH,Amazon Customer,2,"The images on the screen were magnificent; however, after having a month, the screen would periodically go black. The only way to remedy was to unplug for awhile. Contacted Sony and they were no help at all. Decided that we’d better return it.",Black screen,TRUE,"Title: Black screen Review: The images on the screen were magnificent; however, after having a month, the screen would periodically go black. The only way to remedy was to unplug for awhile. Contacted Sony and they were no help at all. Decided that we’d better return it.","{
  ""aspects"": {
    ""screen"": {
      ""sentiment"": ""negative"",
      ""justification"": ""periodically goes black, had to unplug to remedy it""
    },
    ""customer support"": {
      ""sentiment"": ""negative"",
      ""justification"": ""Sony was no help at all""
    },
    ""return process"": {
      ""sentiment"": ""neutral"",
      ""justification"": ""Decided to return the product""
    },
    ""image quality"": {
      ""sentiment"": ""positive"",
      ""justification"": ""images on the screen were magnificent""
    }
  }
}"
B09R95CGSW,11-Sep-22,R2T2P5B1IPLXPA,scothy1976,3,Be aware there is no AppleTV on this unit. We were disappointed since we are long time Sony users.,In our world of apples…..,TRUE,Title: In our world of apples….. Review: Be aware there is no AppleTV on this unit. We were disappointed since we are long time Sony users.,"{
  ""aspects"": {
     ""AppleTV"": {
       ""sentiment"": ""negative"",
       ""justification"": ""The product lacks AppleTV which was disappointing for long time Sony users""
     }
  }
}"
B09R95CGSW,23-Aug-22,R25JHEF1AX1VYK,Debbie,5,Great quality outstanding picture and easy to use,Awesome,TRUE,Title: Awesome Review: Great quality outstanding picture and easy to use,"{
  ""aspects"": {
    ""quality"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Great quality""
    },
    ""picture"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Outstanding picture""
    },
    ""usability"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Easy to use""
    }
  }
}"
B09R95CGSW,1-Jan-23,R340ZS96PK09C5,Ry,2,"Last three TVs were Sonys. This one had a disappointing picture quality. Returned it and got an LG C2, which was some much better in all aspects. Recommend the C2.",Disappointing picture quality,TRUE,"Title: Disappointing picture quality Review: Last three TVs were Sonys. This one had a disappointing picture quality. Returned it and got an LG C2, which was some much better in all aspects. Recommend the C2.","{
  ""aspects"": {
    ""picture quality"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The review states that the picture quality was disappointing compared to their previous Sony TVs.""
    },
    ""brand"": {
      ""sentiment"": ""positive"",
      ""justification"": ""The reviewer mentions that they have owned three previous Sony TVs, indicating a positive brand association.""
    },
    ""LG C2"": {
      ""sentiment"": ""positive"",
      ""justification"": ""The reviewer recommends the LG C2 TV, indicating a positive experience with this product.""
    }
  }
}"
B09R95CGSW,21-Jul-22,R1I9YG9W50X1WF,Amazon Customer,5,Clean picture. A+ 120hz is worth the money,Worth the extra money,TRUE,Title: Worth the extra money Review: Clean picture. A+ 120hz is worth the money,"{
   ""aspects"": {
      ""picture"": {
         ""sentiment"": ""positive"",
         ""justification"": ""Clean picture""
      },
      ""hz"": {
         ""sentiment"": ""positive"",
         ""justification"": ""A+ 120hz is worth the money""
      }
   }
}"
B09R95CGSW,8-Jan-23,R1PRLDOO1FMXJY,Vicky,2,Not happy with this at all! Paid way too much for the picture quality to be so poor.,Not as clear as we were told,TRUE,Title: Not as clear as we were told Review: Not happy with this at all! Paid way too much for the picture quality to be so poor.,"{
  ""aspects"": {
    ""picture quality"": {
      ""sentiment"": ""negative"",
      ""justification"": ""Paid way too much for the picture quality to be so poor.""
    }
  }
}"
B09R95CGSW,20-Jul-22,R3ELFA5NH8K4P1,AmazonCustomers,5,Wow! Amazing TV!,Amazing!,TRUE,Title: Amazing! Review: Wow! Amazing TV!,"{
  ""aspects"": {
    ""TV"": {
      ""sentiment"": ""positive"",
      ""justification"": ""Amazing""
    }
  }
}"
B09R95CGSW,4-Oct-22,RFWSXOSR2L5FD,Kesia,1,"Is an excellent tv but if you’re planning to use this with a newer computer that has a nvidia 30 series graphics card or newer (can’t really say anything about amd gpu’s because I don’t have one) then maybe look into the lg or samsung oled’s as they paired better with nvidia gpu’s, I looked online and I was not the only one with problems connecting to a PC with this tv so it was not just a defective unit but a compatibility problem they have, this is not a deal breaker for everyone but it was definitely for me as I like to play some pc games on my pc and this tv offering 4k 120hz looks on paper like an excellent tv for gaming but that’s only the case with consoles like the PS5 for example. Hope this helps anyone make a better decision than the one I did.",Doesn’t play well with new Nvidia GPU’s 30 series or newer,TRUE,"Title: Doesn’t play well with new Nvidia GPU’s 30 series or newer Review: Is an excellent tv but if you’re planning to use this with a newer computer that has a nvidia 30 series graphics card or newer (can’t really say anything about amd gpu’s because I don’t have one) then maybe look into the lg or samsung oled’s as they paired better with nvidia gpu’s, I looked online and I was not the only one with problems connecting to a PC with this tv so it was not just a defective unit but a compatibility problem they have, this is not a deal breaker for everyone but it was definitely for me as I like to play some pc games on my pc and this tv offering 4k 120hz looks on paper like an excellent tv for gaming but that’s only the case with consoles like the PS5 for example. Hope this helps anyone make a better decision than the one I did.","{
  ""aspects"": {
    ""compatibility with Nvidia 30 series or newer GPUs"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The TV has compatibility issues with new Nvidia GPUs, as reported by the reviewer and other users online. This is a deal breaker for the reviewer who wants to use the TV for gaming on their PC.""
    }, 
    ""image quality"": {
      ""sentiment"": ""neutral"",
      ""justification"": ""The reviewer mentions that the TV offers 4K 120Hz, which makes it an attractive option for gaming on consoles like the PS5. However, there is no clear indication of the TV's image quality in general beyond this.""
    }
  }
}"
B09R95CGSW,31-Jan-23,R37QMORILHHWCU,Claude Bell,1,"I used this as a PC monitor and every 10 minutes the speakers would turn off, also cannot use VRR, and Dolby Vision at the same time.Dolby Atmos also is bugged and says it isn't recognized even though the TV says it supports it.Buy an LG C2/G2 instead they have 4 HDMI 2.1 and can have all features on at once without the bugs from the GoogleTV OS.",Buggy,TRUE,"Title: Buggy Review: I used this as a PC monitor and every 10 minutes the speakers would turn off, also cannot use VRR, and Dolby Vision at the same time.Dolby Atmos also is bugged and says it isn't recognized even though the TV says it supports it.Buy an LG C2/G2 instead they have 4 HDMI 2.1 and can have all features on at once without the bugs from the GoogleTV OS.","{
  ""aspects"": {
    ""PC Monitor"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The speakers turn off every 10 minutes while using it as a PC monitor.""
    },
    ""VRR"": {
      ""sentiment"": ""negative"",
      ""justification"": ""Cannot use VRR simultaneously with Dolby Vision.""
    },
    ""Dolby Vision"": {
      ""sentiment"": ""negative"",
      ""justification"": ""Cannot use Dolby Vision simultaneously with VRR.""
    },
    ""Dolby Atmos"": {
      ""sentiment"": ""negative"",
      ""justification"": ""The TV supports Dolby Atmos but it doesn't recognize it and gives an error message.""
    },
    ""HDMI 2.1"": {
      ""sentiment"": ""positive"",
      ""justification"": ""The LG C2/G2 have 4 HDMI 2.1 and all features can be used simultaneously without any bugs from GoogleTV OS.""
    }
  }
}"
